fk_order_date,order_item_id,fk_product_id,fk_order_id,ordered_quantity,order_quantity_accepted,rate
19-Jul-21,66242,2282,126684,1,0,4000
19-Jul-21,66297,9925,126792,2,0,3038
19-Jul-21,66319,3610,126837,1,0,12484
19-Jul-21,66407,9925,127011,2,2,3038
19-Jul-21,66437,8444,127080,1,1,6166
19-Jul-21,66445,3620,127092,1,0,4947
19-Jul-21,66452,10235,127101,5,0,1369.9
19-Jul-21,66457,8444,127110,1,0,6207
19-Jul-21,66463,10204,127128,1,0,3092
19-Jul-21,66474,11143,127149,1,0,2810
19-Jul-21,66486,1039,127176,2,2,2236
19-Jul-21,66487,11140,127176,1,1,7623
19-Jul-21,66501,8429,127191,1,0,2862
19-Jul-21,66516,10239,127215,1,0,5884.88
19-Jul-21,66583,12710,127371,5,5,9600
19-Jul-21,66612,3615,127428,1,1,4155
19-Jul-21,66662,7640,127518,1,1,12883.8
19-Jul-21,66684,7785,127572,4,3,2730
19-Jul-21,66751,7533,127665,1,0,4882
19-Jul-21,66764,9900,127698,1,0,5815
19-Jul-21,66768,12703,127701,2,0,2641.02
19-Jul-21,66777,11143,127713,3,3,2478
19-Jul-21,66778,8664,127716,5,0,2288.2
19-Jul-21,66785,1043,127728,2,0,10533
19-Jul-21,66822,3266,127773,1,0,47106
19-Jul-21,66839,3635,127803,1,0,3937
19-Jul-21,66863,11152,127827,1,0,6038
19-Jul-21,66915,8221,127935,4,0,2789
19-Jul-21,66951,11146,128028,1,0,3669
19-Jul-21,66952,10235,128031,5,0,1325
19-Jul-21,66978,12710,128076,2,2,9600
19-Jul-21,67064,11118,128256,1,0,2478
19-Jul-21,67078,10236,128292,3,3,1302.5
19-Jul-21,67089,11118,128307,4,4,2722
19-Jul-21,67178,10225,128487,1,1,4177.1
19-Jul-21,67208,10225,128553,1,0,3997.5
19-Jul-21,67209,1039,128556,1,0,2280
19-Jul-21,67237,10224,128616,1,0,4311.9
19-Jul-21,67239,8428,128619,3,0,1982
19-Jul-21,67283,7575,128697,1,0,11151.2
19-Jul-21,67299,8425,128730,1,0,3884
19-Jul-21,67349,11189,128817,1,1,5084
19-Jul-21,67382,1043,128886,1,1,10533
19-Jul-21,67389,9915,128904,2,0,2881
19-Jul-21,67406,2862,128949,1,1,4200
19-Jul-21,67409,1548,128952,1,1,5127.12
19-Jul-21,67431,8440,128985,1,0,10198
19-Jul-21,67448,11130,129009,1,0,8610
19-Jul-21,67477,1038,129075,1,0,6985
19-Jul-21,67523,1040,129147,1,0,3483
19-Jul-21,67541,8420,129183,1,0,6259
19-Jul-21,67547,12710,129201,3,3,9600
19-Jul-21,67593,2862,129285,2,2,4200
19-Jul-21,67600,8422,129300,1,0,6435
19-Jul-21,67664,3615,129447,2,0,3990
19-Jul-21,67678,10235,129471,2,2,1324.5
19-Jul-21,67688,7569,129489,1,0,31642.6
19-Jul-21,67706,7243,129525,2,0,3165
19-Jul-21,67740,1041,129582,1,0,4693
19-Jul-21,67748,1548,129597,2,2,5127.12
19-Jul-21,67783,10975,129663,1,1,14372
19-Jul-21,67836,8444,129756,1,0,3350
19-Jul-21,67840,1548,129768,1,0,10509
19-Jul-21,67849,9925,129783,1,1,3038
19-Jul-21,67906,11131,129921,1,0,9913
19-Jul-21,67929,8462,129972,1,0,3770
19-Jul-21,67985,3279,130083,2,2,5837
19-Jul-21,68031,3610,130158,4,4,11939
19-Jul-21,68034,11123,130167,1,0,3352
19-Jul-21,68080,3279,130269,1,1,5837
19-Jul-21,68152,11156,130401,1,1,4460
19-Jul-21,68181,10975,130455,1,1,12779.7
19-Jul-21,68236,10875,130560,1,0,2407
19-Jul-21,68275,7553,130650,1,1,6414.98
19-Jul-21,68282,11169,130662,1,0,2951
19-Jul-21,68309,3610,130731,1,0,12605
19-Jul-21,68322,10975,130755,1,1,11888.1
19-Jul-21,68332,8425,130773,3,3,4110
19-Jul-21,68403,12702,130899,3,0,2200.85
19-Jul-21,68444,8219,130959,2,0,13488.3
19-Jul-21,68461,8210,130983,5,5,12674
19-Jul-21,68499,10236,131067,3,3,1302.25
19-Jul-21,68534,1043,131127,1,0,5895
19-Jul-21,68563,9925,131178,1,0,3216
19-Jul-21,68608,8210,131256,5,0,12674
19-Jul-21,68611,9916,131259,1,0,2797
19-Jul-21,68626,11143,131292,1,0,2718
19-Jul-21,68671,8444,131367,2,0,3252
19-Jul-21,68766,2862,131568,1,0,4200
19-Jul-21,68844,1548,131661,1,0,5550.9
19-Jul-21,68847,9900,131661,1,0,5815
19-Jul-21,68849,9938,131661,1,0,2757
19-Jul-21,68962,7640,131892,1,1,14695
19-Jul-21,69003,1548,131961,1,0,10509
19-Jul-21,69013,7640,131976,1,0,14695
19-Jul-21,69041,10204,132027,1,1,3066
19-Jul-21,69075,11140,132096,1,0,7623
19-Jul-21,69100,11187,132138,1,0,5229
19-Jul-21,69162,10235,132273,4,0,1344.5
19-Jul-21,69234,1040,132399,1,0,4333
19-Jul-21,69239,12713,132411,1,0,2400
19-Jul-21,69249,8425,132426,1,1,4110
19-Jul-21,69269,10975,132450,1,1,11796.6
19-Jul-21,69369,8219,132636,1,1,13288.2
19-Jul-21,69379,8198,132648,1,1,12678
19-Jul-21,69545,11123,132960,1,0,5915
19-Jul-21,69547,3604,132966,1,0,13662
19-Jul-21,69601,9916,133053,2,0,2619
19-Jul-21,69629,10235,133101,2,0,1325
19-Jul-21,69726,8219,133293,1,1,14238
19-Jul-21,69765,10975,133365,1,0,23805.1
19-Jul-21,69785,8458,133413,1,0,2530
19-Jul-21,69792,1548,133431,2,0,10509
19-Jul-21,69819,7858,133479,1,1,2688
19-Jul-21,69834,12281,133503,3,3,230
19-Jul-21,69855,9915,133542,1,0,2881
19-Jul-21,69857,9925,133548,3,0,3038
19-Jul-21,69955,11106,133743,2,0,4120
19-Jul-21,69962,10235,133758,2,2,1398
19-Jul-21,69986,1548,133800,7,0,10509
19-Jul-21,70004,12677,133830,10,10,2142.86
19-Jul-21,70025,10204,133878,1,1,3242
19-Jul-21,70027,11899,133881,2,2,12210.5
19-Jul-21,70073,7640,133965,1,0,14695
19-Jul-21,70078,9925,133974,1,0,3038
19-Jul-21,70085,11731,133986,1,1,4947.59
19-Jul-21,70100,7640,134022,1,0,13886
19-Jul-21,70105,12678,134031,1,0,1937
19-Jul-21,70106,8384,134034,5,0,4746
19-Jul-21,70169,3610,134160,5,5,11939
19-Jul-21,70219,10235,134262,2,0,1398
19-Jul-21,70308,3279,134424,2,2,5837
19-Jul-21,70350,1041,134499,2,0,4240
19-Jul-21,70382,10235,134559,5,0,1325
19-Jul-21,70415,8210,134613,15,10,12443
19-Jul-21,70425,12701,134625,2,2,5013.56
19-Jul-21,70457,8428,134688,10,10,1540
19-Jul-21,70478,8219,134727,1,0,13488.3
19-Jul-21,70486,9925,134745,1,1,3038
19-Jul-21,70488,9916,134748,1,1,2797
19-Jul-21,70495,8444,134757,4,0,3252
19-Jul-21,70565,9915,134940,1,0,2881
19-Jul-21,70606,11117,135027,1,0,3528
19-Jul-21,70639,11162,135093,1,0,2982
19-Jul-21,70643,3615,135102,1,0,4181
19-Jul-21,70671,7271,135147,1,1,2153
19-Jul-21,70823,8444,135438,1,1,6166
19-Jul-21,70848,7471,135483,1,0,7203
19-Jul-21,70850,7872,135489,1,1,1670
19-Jul-21,70852,8219,135492,1,0,14238
19-Jul-21,70856,12803,135492,1,1,6753.1
19-Jul-21,70867,11118,135513,3,0,2142
19-Jul-21,70884,7529,135546,4,4,6000
19-Jul-21,70918,11106,135606,1,1,3560
19-Jul-21,70924,12710,135618,1,1,9600
19-Jul-21,70940,11146,135654,1,1,9809
19-Jul-21,70963,3568,135687,1,1,6655
19-Jul-21,70968,11106,135699,2,0,3560
19-Jul-21,70971,8219,135705,1,0,13288.2
19-Jul-21,70974,7541,135714,7,0,1523
19-Jul-21,70985,11146,135735,2,0,9809
19-Jul-21,70989,10226,135747,1,0,3593.2
19-Jul-21,71025,529,135816,1,0,1650
19-Jul-21,71030,11186,135831,2,0,3499
19-Jul-21,71036,11152,135849,2,0,6955
19-Jul-21,71070,10204,135912,3,3,3490
19-Jul-21,71223,3610,136173,1,0,7817
19-Jul-21,71251,8219,136221,1,1,13488.3
19-Jul-21,71284,11147,136266,1,1,1365
19-Jul-21,71447,10975,136590,2,2,11254.5
19-Jul-21,71460,7867,136620,1,0,2321
19-Jul-21,71550,12701,136776,1,0,5013.56
19-Jul-21,71560,1548,136797,1,0,10509
19-Jul-21,71683,9174,137052,3,0,5297
19-Jul-21,71698,7625,137085,1,0,12611.3
19-Jul-21,71711,11960,137109,2,0,3525.42
19-Jul-21,71719,10235,137127,7,0,1398
19-Jul-21,71751,1548,137199,1,0,10509
19-Jul-21,71779,8461,137247,1,1,2570
19-Jul-21,71792,1041,137265,1,0,5004
19-Jul-21,71796,8384,137274,1,0,4746
19-Jul-21,71799,8210,137280,1,0,12443
19-Jul-21,71829,8444,137337,7,4,6108
19-Jul-21,71902,10248,137475,1,0,4830.5
19-Jul-21,71952,8221,137574,1,1,2789
19-Jul-21,71966,11125,137607,2,2,1891
19-Jul-21,72104,12681,137874,1,0,3333.33
19-Jul-21,72214,8070,138060,1,1,10013
19-Jul-21,72231,8073,138090,1,1,5345
19-Jul-21,72250,11137,138129,10,0,3364
19-Jul-21,72306,9925,138252,5,0,3038
19-Jul-21,72322,11136,138279,5,5,2481
19-Jul-21,72335,10227,138306,10,0,1480
19-Jul-21,72415,11143,138474,1,0,2718
19-Jul-21,72423,9919,138492,1,1,3666
19-Jul-21,146966,12547,296814,1,1,11087
19-Jul-21,147001,13742,296874,1,1,2250
19-Jul-21,147017,8425,296895,1,1,5394
19-Jul-21,147019,10236,296895,2,0,1341
19-Jul-21,147025,12547,296904,5,5,11087
19-Jul-21,147042,8221,296943,1,0,6182
19-Jul-21,147102,14264,297069,1,1,8454
19-Jul-21,147126,13524,297111,1,0,4476
19-Jul-21,147143,8457,297147,1,1,8194
19-Jul-21,147158,1805,297177,1,0,18343
19-Jul-21,147193,12502,297258,1,0,7526
19-Jul-21,147195,7666,297264,1,0,11455
19-Jul-21,147221,13524,297330,10,10,4362
19-Jul-21,147310,10204,297495,1,1,3429
19-Jul-21,147335,8425,297546,1,0,5110
20-Jul-21,62624,1548,119901,1,0,10509
20-Jul-21,62670,7835,119976,3,3,4148
20-Jul-21,62683,12652,119997,2,2,7203.4
20-Jul-21,62699,3603,120039,5,2,5629
20-Jul-21,62709,1548,120060,2,0,10763
20-Jul-21,62723,7243,120096,1,0,3179.91
20-Jul-21,62744,11169,120150,2,0,5145
20-Jul-21,62793,7666,120261,1,0,10678
20-Jul-21,62876,8424,120429,1,0,7239
20-Jul-21,62886,11154,120438,1,0,10500
20-Jul-21,62934,8428,120525,2,0,802
20-Jul-21,62967,11136,120588,1,0,2498
20-Jul-21,62971,8299,120600,1,0,3183
20-Jul-21,62994,11156,120657,3,3,4096
20-Jul-21,62995,9925,120660,2,0,3096.61
20-Jul-21,63006,7607,120684,1,0,6408
20-Jul-21,63048,8435,120765,1,0,11626
20-Jul-21,63069,12749,120795,2,0,4027.25
20-Jul-21,63071,8444,120798,1,1,6156
20-Jul-21,63084,10975,120828,1,1,18687.5
20-Jul-21,63126,8221,120924,2,0,2726.15
20-Jul-21,63140,10235,120942,2,0,1325
20-Jul-21,63198,12652,121029,2,0,7203.4
20-Jul-21,63202,7575,121041,1,0,5745.25
20-Jul-21,63213,11899,121053,3,0,11410
20-Jul-21,63228,10235,121089,1,0,1324.5
20-Jul-21,63231,1548,121095,1,0,10763
20-Jul-21,63234,8221,121098,1,0,2779.67
20-Jul-21,63247,10235,121113,2,2,1324.5
20-Jul-21,63250,10975,121116,1,0,11796.6
20-Jul-21,63282,7666,121188,6,0,10678
20-Jul-21,63289,12453,121203,1,1,3305
20-Jul-21,63350,9796,121323,5,0,2656.8
20-Jul-21,63374,3611,121383,3,0,3149.44
20-Jul-21,63412,10235,121458,1,0,1325
20-Jul-21,63417,1041,121464,1,0,4423.22
20-Jul-21,63466,8763,121557,1,0,20350
20-Jul-21,63585,9915,121689,1,0,2881
20-Jul-21,63593,10240,121701,1,0,3927.25
20-Jul-21,63623,11658,121764,1,1,1365
20-Jul-21,63645,11146,121800,1,0,3669
20-Jul-21,63652,8428,121812,20,20,1540
20-Jul-21,63699,12700,121914,2,2,6940.7
20-Jul-21,63715,10235,121947,2,2,1368.99
20-Jul-21,63766,12713,122061,1,1,2400
20-Jul-21,63791,11588,122109,1,0,5725
20-Jul-21,63817,11139,122154,1,0,4001
20-Jul-21,63820,10236,122160,1,0,1380
20-Jul-21,63868,1040,122241,36,36,3570.85
20-Jul-21,63879,7666,122250,1,0,5170
20-Jul-21,63908,7596,122313,4,4,3000
20-Jul-21,63927,2862,122352,7,0,4200
20-Jul-21,63962,1040,122415,3,0,3640
20-Jul-21,64091,3605,122628,1,0,3249
20-Jul-21,64186,11104,122808,1,0,11225
20-Jul-21,64198,1039,122832,10,10,2478
20-Jul-21,64210,1040,122856,1,0,3435
20-Jul-21,64238,11156,122910,1,1,5303
20-Jul-21,64336,2282,123072,1,1,4000
20-Jul-21,64430,7596,123219,1,0,1
20-Jul-21,64433,8438,123222,1,0,3511
20-Jul-21,64555,7528,123456,1,0,8097.5
20-Jul-21,64606,10235,123558,5,0,1324.5
20-Jul-21,64637,8210,123621,1,0,6694
20-Jul-21,64646,10236,123636,2,0,1302.25
20-Jul-21,64747,10975,123831,1,1,22008.5
20-Jul-21,64766,8325,123858,3,3,9576.27
20-Jul-21,64782,9912,123885,1,0,1988
20-Jul-21,64815,2282,123948,3,3,4000
20-Jul-21,64855,8438,124017,1,0,3393
20-Jul-21,64858,11143,124017,1,1,2810
20-Jul-21,64885,7867,124062,1,0,2014
20-Jul-21,64886,7867,124062,1,0,2184
20-Jul-21,64942,3615,124179,7,7,4353
20-Jul-21,64943,11731,124179,4,4,4947.59
20-Jul-21,64962,10236,124218,2,2,1257.6
20-Jul-21,64995,10235,124275,1,1,1369.9
20-Jul-21,65003,10235,124284,5,5,1324.5
20-Jul-21,65015,10235,124299,5,0,1324.5
20-Jul-21,65058,7271,124377,4,0,2371
20-Jul-21,65075,9925,124413,3,3,4783
20-Jul-21,65110,11118,124482,1,1,2722
20-Jul-21,65206,3635,124638,1,0,3937
20-Jul-21,65216,2366,124668,10,0,698.25
20-Jul-21,65238,10235,124722,1,0,1368.99
20-Jul-21,65245,10235,124734,2,0,1368.99
20-Jul-21,65261,1040,124776,1,0,3451.52
20-Jul-21,65301,10529,124857,1,0,7731
20-Jul-21,65347,2282,124965,10,0,4000
20-Jul-21,65376,11140,125022,1,0,4066
20-Jul-21,65377,11154,125022,1,0,10500
20-Jul-21,65419,7867,125103,1,1,2321
20-Jul-21,65465,3284,125190,2,0,3306
20-Jul-21,65486,8422,125232,1,0,6753
20-Jul-21,65588,9925,125448,4,4,3038
20-Jul-21,65596,11162,125460,1,0,2961
20-Jul-21,65603,9925,125475,2,0,3038
20-Jul-21,65670,11136,125580,1,1,2533
20-Jul-21,65671,8334,125583,1,0,2721
20-Jul-21,65729,1548,125688,1,0,10509
20-Jul-21,65788,9897,125805,1,0,2062
20-Jul-21,65804,12690,125838,1,0,2238.1
20-Jul-21,65846,12700,125892,1,1,7924
20-Jul-21,65849,3611,125901,1,0,2987
20-Jul-21,65869,12684,125931,1,1,2095.24
20-Jul-21,65884,8428,125958,5,5,1734
20-Jul-21,65905,7806,126006,1,0,3087
20-Jul-21,65906,8452,126009,1,0,6149
20-Jul-21,65936,8386,126075,1,0,7102
20-Jul-21,65945,8330,126093,1,0,1835
20-Jul-21,65964,3591,126144,5,0,7015
20-Jul-21,66017,8444,126270,1,0,5648
20-Jul-21,66034,7530,126297,2,0,2581
20-Jul-21,66040,3611,126312,2,0,2901
20-Jul-21,66042,8444,126318,1,0,6166
20-Jul-21,66054,7599,126339,2,0,2865
20-Jul-21,66148,9925,126516,5,0,3038
20-Jul-21,66191,11907,126606,2,2,3932.25
20-Jul-21,66206,7640,126636,1,1,12883.8
20-Jul-21,66214,9934,126651,1,1,4859
20-Jul-21,66223,1548,126663,1,0,10509
20-Jul-21,66241,10235,126681,3,0,1324.5
20-Jul-21,66316,11140,126831,3,0,7329
20-Jul-21,66322,9925,126840,17,0,3038
20-Jul-21,66331,12802,126855,1,0,2210.8
20-Jul-21,66358,1548,126915,1,0,10763
20-Jul-21,66365,11152,126933,1,0,6955
20-Jul-21,66377,8210,126954,3,3,14679
20-Jul-21,66418,2862,127041,4,4,4200
20-Jul-21,66456,8444,127110,4,0,6108
20-Jul-21,66465,3610,127131,1,0,12674
20-Jul-21,66510,3624,127206,1,0,4746
20-Jul-21,66527,9899,127236,5,0,1711
20-Jul-21,66597,11658,127404,3,0,1365
20-Jul-21,66601,8664,127413,1,1,2288.2
20-Jul-21,66614,8425,127431,3,3,3978.5
20-Jul-21,66677,12700,127554,1,1,7924
20-Jul-21,66711,10236,127611,1,0,1257.6
20-Jul-21,66716,10236,127620,1,0,1302.5
20-Jul-21,66729,1039,127629,2,2,2280
20-Jul-21,66815,11172,127758,1,0,2625
20-Jul-21,66825,10236,127779,1,0,1302.5
20-Jul-21,66861,11143,127824,1,1,2688
20-Jul-21,66878,11899,127860,1,1,12162.7
20-Jul-21,66887,9925,127884,1,0,3038
20-Jul-21,66891,11121,127896,2,0,2532
20-Jul-21,66955,10236,128040,1,0,1302.5
20-Jul-21,67123,11118,128373,1,1,2722
20-Jul-21,67177,8425,128487,1,1,3983.05
20-Jul-21,67290,12763,128712,5,5,3307.5
20-Jul-21,67303,10235,128733,5,0,1325
20-Jul-21,67305,3610,128739,1,0,12605
20-Jul-21,67308,3269,128742,1,0,9038
20-Jul-21,67324,1548,128772,2,0,5550.9
20-Jul-21,67333,11124,128790,1,0,567
20-Jul-21,67386,10975,128895,1,0,12275
20-Jul-21,67432,1043,128988,1,1,5320
20-Jul-21,67470,529,129063,1,0,1650
20-Jul-21,67480,1043,129075,1,0,10533
20-Jul-21,67492,7640,129099,1,1,13886
20-Jul-21,67511,8462,129126,1,0,3721
20-Jul-21,67512,11169,129126,1,1,5208
20-Jul-21,67676,10235,129468,5,5,1368.99
20-Jul-21,67707,10975,129528,1,1,21225
20-Jul-21,67764,8354,129633,2,0,15369
20-Jul-21,67839,3610,129765,3,0,12054
20-Jul-21,67847,1041,129783,1,1,4455
20-Jul-21,67858,3568,129807,1,0,6931
20-Jul-21,67892,11731,129885,1,0,5229.63
20-Jul-21,67930,8462,129972,1,0,7400
20-Jul-21,67931,9919,129975,5,0,3203
20-Jul-21,67967,9919,130047,2,0,3702
20-Jul-21,67970,10975,130056,1,0,22008.5
20-Jul-21,67982,8444,130080,2,0,7120
20-Jul-21,68041,7271,130182,1,0,2177
20-Jul-21,68047,1548,130197,1,1,10509
20-Jul-21,68064,8210,130224,1,0,6694
20-Jul-21,68074,8428,130251,5,0,1698
20-Jul-21,68084,11143,130275,1,1,2822
20-Jul-21,68095,11118,130290,1,0,2142
20-Jul-21,68113,11106,130323,1,0,3560
20-Jul-21,68122,9916,130341,1,0,2619
20-Jul-21,68132,2282,130362,2,2,4000
20-Jul-21,68187,8428,130467,25,25,1540
20-Jul-21,68189,9925,130470,1,1,3038
20-Jul-21,68221,8444,130527,1,0,3252
20-Jul-21,68225,11154,130536,1,0,9870
20-Jul-21,68227,11119,130542,1,0,11441
20-Jul-21,68254,8424,130599,1,0,8638
20-Jul-21,68262,9915,130614,3,0,2881
20-Jul-21,68312,8425,130737,1,1,4110
20-Jul-21,68375,11161,130854,1,0,6647
20-Jul-21,68393,11106,130881,2,0,3560
20-Jul-21,68426,10235,130935,10,10,1368.99
20-Jul-21,68435,12762,130944,3,3,798.02
20-Jul-21,68464,9912,130992,1,1,3977
20-Jul-21,68467,9919,130992,1,1,3666
20-Jul-21,68474,9921,131010,1,0,5846
20-Jul-21,68514,11133,131088,1,1,1691
20-Jul-21,68532,10224,131124,1,1,4132.2
20-Jul-21,68557,7640,131172,4,0,13886
20-Jul-21,68559,8219,131172,1,0,13488.3
20-Jul-21,68564,12697,131181,1,1,1761.9
20-Jul-21,68624,8444,131289,1,1,6166
20-Jul-21,68647,8210,131328,8,8,12674
20-Jul-21,68668,7705,131361,1,1,2367
20-Jul-21,68669,10531,131361,1,1,2203.5
20-Jul-21,68728,11146,131487,1,0,9923
20-Jul-21,68748,12699,131526,1,0,3170
20-Jul-21,68790,10236,131601,3,3,1257.76
20-Jul-21,68797,10235,131613,2,2,1325
20-Jul-21,68896,8428,131754,50,45,1734
20-Jul-21,68901,10236,131766,6,0,1302.25
20-Jul-21,68916,8428,131802,10,10,1540
20-Jul-21,68925,1041,131817,5,0,4725
20-Jul-21,68959,11140,131886,1,0,4066
20-Jul-21,68975,12713,131919,1,0,2400
20-Jul-21,68992,1039,131949,1,0,2236
20-Jul-21,68995,1039,131952,1,0,2236
20-Jul-21,69082,8210,132108,1,1,14679
20-Jul-21,69086,10204,132117,5,5,3490
20-Jul-21,69093,1041,132123,2,0,5004
20-Jul-21,69127,12713,132192,2,2,2400
20-Jul-21,69181,9925,132300,4,4,2435
20-Jul-21,69195,8760,132327,1,0,2335
20-Jul-21,69211,8443,132360,1,1,6800
20-Jul-21,69214,8458,132366,1,0,2530
20-Jul-21,69260,10235,132444,4,0,1398
20-Jul-21,69263,8219,132450,1,1,13488.3
20-Jul-21,69272,8436,132453,1,0,2301
20-Jul-21,69285,8428,132462,1,0,1540
20-Jul-21,69294,10235,132480,2,0,1369.9
20-Jul-21,69307,10236,132510,1,0,1302.5
20-Jul-21,69368,8443,132633,2,2,6800
20-Jul-21,69441,8444,132756,2,2,6207
20-Jul-21,69474,10235,132813,10,10,1420
20-Jul-21,69477,8219,132819,1,1,13597
20-Jul-21,69484,10975,132840,1,1,10529.7
20-Jul-21,69586,8358,133029,1,1,1760
20-Jul-21,69655,8210,133155,1,1,12788
20-Jul-21,69692,1041,133224,2,1,5429
20-Jul-21,69710,10235,133263,1,0,1420
20-Jul-21,69727,12453,133296,1,0,3305
20-Jul-21,69734,8411,133311,2,2,1450
20-Jul-21,69870,11138,133578,2,0,6142
20-Jul-21,69928,8384,133698,1,0,4658
20-Jul-21,69964,11143,133758,1,1,2478
20-Jul-21,70017,9925,133857,1,0,3038
20-Jul-21,70026,10204,133878,1,1,3711
20-Jul-21,70039,8444,133899,2,0,6980
20-Jul-21,70091,8386,133998,1,1,2879
20-Jul-21,70108,11899,134037,3,3,12210.5
20-Jul-21,70109,1038,134040,1,1,8030
20-Jul-21,70111,1038,134043,1,1,8030
20-Jul-21,70116,10236,134052,2,2,1360
20-Jul-21,70141,8444,134100,1,0,6166
20-Jul-21,70160,12652,134139,6,0,7203.4
20-Jul-21,70189,8365,134211,1,0,4649
20-Jul-21,70234,8219,134292,5,5,13597
20-Jul-21,70254,7704,134331,10,0,2959
20-Jul-21,70302,11120,134415,1,0,24024
20-Jul-21,70306,8210,134418,1,1,12443
20-Jul-21,70320,8365,134445,1,0,5053
20-Jul-21,70329,12799,134463,5,0,15184
20-Jul-21,70379,11141,134556,1,1,4578
20-Jul-21,70496,7271,134760,20,0,2216
20-Jul-21,70507,9915,134790,5,0,2881
20-Jul-21,70580,10235,134976,1,0,1420
20-Jul-21,70588,11107,134997,1,1,3166
20-Jul-21,70592,11141,135003,1,0,5242
20-Jul-21,70608,12697,135033,1,0,1630
20-Jul-21,70642,3615,135099,1,0,4181
20-Jul-21,70673,11731,135147,1,0,4947.59
20-Jul-21,70681,8424,135165,1,0,8296
20-Jul-21,70694,7607,135189,1,0,7016.95
20-Jul-21,70709,10204,135225,1,0,3242
20-Jul-21,70713,7818,135231,3,0,4946
20-Jul-21,70715,11108,135234,1,0,4045
20-Jul-21,70728,3610,135252,1,0,7817
20-Jul-21,70737,12917,135270,1,1,40169.5
20-Jul-21,70741,10245,135276,1,0,5210.5
20-Jul-21,70756,7560,135312,1,0,28461.7
20-Jul-21,70785,10235,135366,2,2,1369.9
20-Jul-21,70815,8482,135420,1,1,9993
20-Jul-21,70863,10204,135504,3,3,3066
20-Jul-21,71003,10226,135771,1,0,3772.9
20-Jul-21,71039,3620,135855,1,1,4947
20-Jul-21,71063,12692,135897,1,0,3452.38
20-Jul-21,71098,10224,135963,1,0,4461.15
20-Jul-21,71100,11156,135963,1,0,3885
20-Jul-21,71133,8425,136014,4,0,4110
20-Jul-21,71152,3610,136044,1,1,11939
20-Jul-21,71192,7809,136110,2,2,3948
20-Jul-21,71203,7772,136131,2,0,3649
20-Jul-21,71222,3610,136173,1,0,11939
20-Jul-21,71236,8459,136206,1,0,2600
20-Jul-21,71264,3284,136236,3,0,3690
20-Jul-21,71295,8422,136293,1,0,6435
20-Jul-21,71384,11118,136467,2,2,2478
20-Jul-21,71391,8422,136482,4,0,3260
20-Jul-21,71477,11118,136653,1,0,2722
20-Jul-21,71498,8131,136695,1,0,8694
20-Jul-21,71540,7583,136764,1,1,15932
20-Jul-21,71639,11960,136965,5,0,3393.22
20-Jul-21,71694,11140,137079,1,0,2445
20-Jul-21,71708,1548,137106,4,4,10763
20-Jul-21,71753,3284,137202,1,0,3690
20-Jul-21,71758,11899,137211,1,1,12373
20-Jul-21,71766,8751,137223,1,1,2216
20-Jul-21,71804,12433,137286,1,0,3074
20-Jul-21,71858,3610,137394,1,1,11939
20-Jul-21,71877,7640,137427,2,2,14695
20-Jul-21,71890,9916,137454,2,2,2619
20-Jul-21,71892,10248,137460,2,0,4830.5
20-Jul-21,71893,10248,137460,1,0,5342.03
20-Jul-21,71907,8219,137487,7,7,13288.2
20-Jul-21,71967,1038,137610,1,1,6985
20-Jul-21,72011,3648,137688,1,0,11169
20-Jul-21,72030,11160,137718,1,0,6275
20-Jul-21,72056,11186,137781,2,2,3499
20-Jul-21,72109,8331,137883,1,0,3214
20-Jul-21,72125,8221,137907,1,0,2789
20-Jul-21,72185,11146,138000,8,8,9809
20-Jul-21,72216,9925,138066,8,0,3038
20-Jul-21,72217,1040,138069,5,5,3483
20-Jul-21,72225,11107,138081,2,2,3166
20-Jul-21,72249,3610,138126,1,0,12605
20-Jul-21,72257,11140,138144,1,1,4137
20-Jul-21,72259,8444,138150,3,0,3252
20-Jul-21,72281,8444,138204,4,0,3252
20-Jul-21,72338,1040,138315,20,0,3483
20-Jul-21,72340,11117,138321,1,0,3119
20-Jul-21,72347,8425,138333,1,0,4110
20-Jul-21,72383,8444,138411,1,0,6166
20-Jul-21,72429,9915,138504,1,0,2881
20-Jul-21,72434,8337,138519,1,0,1569
20-Jul-21,146981,10975,296832,1,0,19344
20-Jul-21,147073,12415,297006,1,0,19700
20-Jul-21,147085,10235,297039,2,0,1446
20-Jul-21,147168,7596,297198,1,0,4596
20-Jul-21,147178,8444,297222,1,0,6007
20-Jul-21,147203,3605,297282,1,1,3762
20-Jul-21,147204,8622,297285,1,0,27752
20-Jul-21,147243,8428,297366,1,0,1618
20-Jul-21,147265,13752,297420,1,0,10038
20-Jul-21,147276,10235,297429,2,2,1399
20-Jul-21,147286,8428,297444,1,1,1689
20-Jul-21,147322,12652,297516,10,10,7956
20-Jul-21,147327,11138,297531,1,0,68475
20-Jul-21,147341,7607,297564,2,2,12214
21-Jul-21,62632,8457,119904,1,0,15538
21-Jul-21,62637,1041,119910,1,0,4927
21-Jul-21,62697,3284,120033,1,0,2892
21-Jul-21,62702,8425,120048,1,1,3522.2
21-Jul-21,62715,10975,120075,2,2,19029
21-Jul-21,62804,8425,120288,1,1,4007
21-Jul-21,62831,8425,120345,1,0,3468
21-Jul-21,62843,12749,120375,5,3,4027.25
21-Jul-21,62868,11146,120426,1,1,3833
21-Jul-21,62872,8422,120429,1,0,6753
21-Jul-21,62875,8424,120429,1,0,7791
